CVEGEO,year,crime_count,local_I,quadrant_code,cluster,p_sim,significant,state,municipality
20109,2018,0.0,0.015935085413160924,3,ns,0.236,False,,
20109,2018,0.0,0.015935085413160924,3,ns,0.236,False,Oaxaca,San Antonio Nanahuatípam
20110,2018,0.0,0.01581342405105333,3,ns,0.163,False,,
20110,2018,0.0,0.01581342405105333,3,ns,0.163,False,Oaxaca,San Antonio Sinicahua
20111,2018,0.0,0.0162189619247453,3,LL,0.043,True,,
20111,2018,0.0,0.0162189619247453,3,LL,0.043,True,Oaxaca,San Antonio Tepetlapa
20112,2018,0.0,0.01616102794278931,3,LL,0.039,True,,
20112,2018,0.0,0.01616102794278931,3,LL,0.039,True,Oaxaca,San Baltazar Chichicápam
20113,2018,0.0,0.01600808223042548,3,ns,0.149,False,,
20113,2018,0.0,0.01600808223042548,3,ns,0.149,False,Oaxaca,San Baltazar Loxicha
20114,2018,0.0,0.016300069499483698,3,LL,0.017,True,,
20114,2018,0.0,0.016300069499483698,3,LL,0.017,True,Oaxaca,San Baltazar Yatzachi el Bajo
20115,2018,5.0,0.013504591887157648,3,ns,0.071,False,,
20115,2018,5.0,0.013504591887157648,3,ns,0.071,False,Oaxaca,San Bartolo Coyotepec
20116,2018,2.0,0.015235261114966819,3,ns,0.078,False,,
20116,2018,2.0,0.015235261114966819,3,ns,0.078,False,Oaxaca,San Bartolomé Ayautla
20117,2018,0.0,0.015910753140739406,3,ns,0.18,False,,
20117,2018,0.0,0.015910753140739406,3,ns,0.18,False,Oaxaca,San Bartolomé Loxicha
20118,2018,0.0,0.014475149067869817,3,ns,0.498,False,,
20118,2018,0.0,0.014475149067869817,3,ns,0.498,False,Oaxaca,San Bartolomé Quialana
20119,2018,0.0,0.0163000694994837,3,LL,0.009,True,,
20119,2018,0.0,0.0163000694994837,3,LL,0.009,True,Oaxaca,San Bartolomé Yucuañe
20120,2018,0.0,0.0163000694994837,3,ns,0.06,False,,
20120,2018,0.0,0.0163000694994837,3,ns,0.06,False,Oaxaca,San Bartolomé Zoogocho
20121,2018,0.0,0.015995916094214722,3,ns,0.06,False,,
20121,2018,0.0,0.015995916094214722,3,ns,0.06,False,Oaxaca,San Bartolo Soyaltepec
20122,2018,0.0,0.0163000694994837,3,ns,0.258,False,,
20122,2018,0.0,0.0163000694994837,3,ns,0.258,False,Oaxaca,San Bartolo Yautepec
20123,2018,0.0,0.015732316476314935,3,ns,0.195,False,,
20123,2018,0.0,0.015732316476314935,3,ns,0.195,False,Oaxaca,San Bernardo Mixtepec
20124,2018,1.0,0.01223882812278993,3,ns,0.433,False,,
20124,2018,1.0,0.01223882812278993,3,ns,0.433,False,Oaxaca,San Blas Atempa
20125,2018,0.0,0.016255829004171857,3,LL,0.001,True,,
20125,2018,0.0,0.016255829004171857,3,LL,0.001,True,Oaxaca,San Carlos Yautepec
20126,2018,0.0,0.014461631138746751,3,ns,0.335,False,,
20126,2018,0.0,0.014461631138746751,3,ns,0.335,False,Oaxaca,San Cristóbal Amatlán
20127,2018,0.0,0.015326778602622961,3,ns,0.458,False,,
20127,2018,0.0,0.015326778602622961,3,ns,0.458,False,Oaxaca,San Cristóbal Amoltepec
20128,2018,0.0,0.0163000694994837,3,ns,0.138,False,,
20128,2018,0.0,0.0163000694994837,3,ns,0.138,False,Oaxaca,San Cristóbal Lachirioag
20129,2018,0.0,0.0163000694994837,3,ns,0.06,False,,
20129,2018,0.0,0.0163000694994837,3,ns,0.06,False,Oaxaca,San Cristóbal Suchixtlahuaca
20130,2018,0.0,0.013769513167645783,3,ns,0.457,False,,
20130,2018,0.0,0.013769513167645783,3,ns,0.457,False,Oaxaca,San Dionisio del Mar
20131,2018,1.0,0.014302651432315593,3,ns,0.414,False,,
20131,2018,1.0,0.014302651432315593,3,ns,0.414,False,Oaxaca,San Dionisio Ocotepec
20132,2018,0.0,0.015488993752099752,3,ns,0.425,False,,
20132,2018,0.0,0.015488993752099752,3,ns,0.425,False,Oaxaca,San Dionisio Ocotlán
20133,2018,0.0,0.01581342405105333,3,ns,0.164,False,,
20133,2018,0.0,0.01581342405105333,3,ns,0.164,False,Oaxaca,San Esteban Atatlahuca
20134,2018,1.0,0.015611088432472385,3,LL,0.039,True,Oaxaca,San Felipe Jalapa de Díaz
20135,2018,0.0,0.016178408137376112,3,LL,0.028,True,,
20135,2018,0.0,0.016178408137376112,3,LL,0.028,True,Oaxaca,San Felipe Tejalápam
20136,2018,0.0,0.0163000694994837,3,LL,0.009,True,,
20136,2018,0.0,0.0163000694994837,3,LL,0.009,True,Oaxaca,San Felipe Usila
20137,2018,0.0,0.0163000694994837,3,LL,0.002,True,,
20137,2018,0.0,0.0163000694994837,3,LL,0.002,True,Oaxaca,San Francisco Cahuacuá
20138,2018,0.0,0.016300069499483705,3,LL,0.004,True,,
20138,2018,0.0,0.016300069499483705,3,LL,0.004,True,Oaxaca,San Francisco Cajonos
20139,2018,0.0,0.016300069499483705,3,LL,0.004,True,,
20139,2018,0.0,0.016300069499483705,3,LL,0.004,True,Oaxaca,San Francisco Chapulapa
20140,2018,1.0,0.015813424051053335,3,LL,0.001,True,,
20140,2018,1.0,0.015813424051053335,3,LL,0.001,True,Oaxaca,San Francisco Chindúa
20141,2018,0.0,0.01212882279865197,3,ns,0.399,False,,
20141,2018,0.0,0.01212882279865197,3,ns,0.399,False,Oaxaca,San Francisco del Mar
20142,2018,0.0,0.0163000694994837,3,LL,0.034,True,,
20142,2018,0.0,0.0163000694994837,3,LL,0.034,True,Oaxaca,San Francisco Huehuetlán
20143,2018,0.0,0.016008082230425477,3,ns,0.147,False,,
20143,2018,0.0,0.016008082230425477,3,ns,0.147,False,Oaxaca,San Francisco Ixhuatán
20144,2018,0.0,0.0163000694994837,3,ns,0.061,False,,
20144,2018,0.0,0.0163000694994837,3,ns,0.061,False,Oaxaca,San Francisco Jaltepetongo
20145,2018,1.0,0.015745978844859686,3,LL,0.009,True,,
20145,2018,1.0,0.015745978844859686,3,LL,0.009,True,Oaxaca,San Francisco Lachigoló
20146,2018,0.0,0.0163000694994837,3,ns,0.139,False,,
20146,2018,0.0,0.0163000694994837,3,ns,0.139,False,Oaxaca,San Francisco Logueche
20147,2018,0.0,0.0162189619247453,3,LL,0.044,True,,
20147,2018,0.0,0.0162189619247453,3,LL,0.044,True,Oaxaca,San Francisco Nuxaño
20148,2018,0.0,0.0163000694994837,3,ns,0.486,False,,
20148,2018,0.0,0.0163000694994837,3,ns,0.486,False,Oaxaca,San Francisco Ozolotepec
20149,2018,0.0,0.015716094961367257,3,ns,0.238,False,,
20149,2018,0.0,0.015716094961367257,3,ns,0.238,False,Oaxaca,San Francisco Sola
20150,2018,1.0,0.01541999368159038,3,ns,0.112,False,,
20150,2018,1.0,0.01541999368159038,3,ns,0.112,False,Oaxaca,San Francisco Telixtlahuaca
20151,2018,0.0,0.0163000694994837,3,LL,0.003,True,,
20151,2018,0.0,0.0163000694994837,3,LL,0.003,True,Oaxaca,San Francisco Teopan
20152,2018,0.0,0.01613785435000691,3,ns,0.072,False,,
20152,2018,0.0,0.01613785435000691,3,ns,0.072,False,Oaxaca,San Francisco Tlapancingo
20153,2018,0.0,0.01522944951293689,3,ns,0.354,False,,
20153,2018,0.0,0.01522944951293689,3,ns,0.354,False,Oaxaca,San Gabriel Mixtepec
20154,2018,0.0,0.012163583187825565,3,ns,0.337,False,,
20154,2018,0.0,0.012163583187825565,3,ns,0.337,False,Oaxaca,San Ildefonso Amatlán
20155,2018,0.0,0.015935085413160924,3,ns,0.234,False,,
20155,2018,0.0,0.015935085413160924,3,ns,0.234,False,Oaxaca,San Ildefonso Sola
20156,2018,0.0,0.016300069499483705,3,LL,0.001,True,,
20156,2018,0.0,0.016300069499483705,3,LL,0.001,True,Oaxaca,San Ildefonso Villa Alta
20157,2018,2.0,-0.03546542704653687,2,ns,0.066,False,,
20157,2018,2.0,-0.03546542704653687,2,ns,0.066,False,Oaxaca,San Jacinto Amilpas
20158,2018,0.0,0.0163000694994837,3,ns,0.139,False,,
20158,2018,0.0,0.0163000694994837,3,ns,0.139,False,Oaxaca,San Jacinto Tlacotepec
20159,2018,0.0,0.013797321478984662,3,ns,0.47,False,,
20159,2018,0.0,0.013797321478984662,3,ns,0.47,False,Oaxaca,San Jerónimo Coatlán
20160,2018,0.0,0.013380196808901488,3,ns,0.35,False,,
20160,2018,0.0,0.013380196808901488,3,ns,0.35,False,Oaxaca,San Jerónimo Silacayoapilla
20161,2018,0.0,0.015604861716011744,3,ns,0.185,False,,
20161,2018,0.0,0.015604861716011744,3,ns,0.185,False,Oaxaca,San Jerónimo Sosola
20162,2018,0.0,0.01589453162579172,3,ns,0.134,False,,
20162,2018,0.0,0.01589453162579172,3,ns,0.134,False,Oaxaca,San Jerónimo Taviche
20163,2018,0.0,0.0163000694994837,3,LL,0.01,True,,
20163,2018,0.0,0.0163000694994837,3,LL,0.01,True,Oaxaca,San Jerónimo Tecóatl
20164,2018,0.0,0.01613785435000691,3,ns,0.072,False,,
20164,2018,0.0,0.01613785435000691,3,ns,0.072,False,Oaxaca,San Jorge Nuchita
20165,2018,0.0,0.0163000694994837,3,ns,0.061,False,,
20165,2018,0.0,0.0163000694994837,3,ns,0.061,False,Oaxaca,San José Ayuquila
20166,2018,1.0,0.006843211627297997,3,ns,0.171,False,,
20166,2018,1.0,0.006843211627297997,3,ns,0.171,False,Oaxaca,San José Chiltepec
20167,2018,0.0,0.012163583187825565,3,ns,0.337,False,,
20167,2018,0.0,0.012163583187825565,3,ns,0.337,False,Oaxaca,San José del Peñasco
20168,2018,0.0,0.01508345587840778,3,ns,0.434,False,,
20168,2018,0.0,0.01508345587840778,3,ns,0.434,False,Oaxaca,San José Estancia Grande
20169,2018,0.0,0.01581342405105333,3,ns,0.335,False,,
20169,2018,0.0,0.01581342405105333,3,ns,0.335,False,Oaxaca,San José Independencia
20170,2018,0.0,0.016300069499483705,3,LL,0.005,True,,
20170,2018,0.0,0.016300069499483705,3,LL,0.005,True,Oaxaca,San José Lachiguiri
20171,2018,0.0,0.015691762688945742,3,ns,0.132,False,,
20171,2018,0.0,0.015691762688945742,3,ns,0.132,False,Oaxaca,San José Tenango
20172,2018,0.0,0.0163000694994837,3,ns,0.061,False,,
20172,2018,0.0,0.0163000694994837,3,ns,0.061,False,Oaxaca,San Juan Achiutla
20173,2018,0.0,0.016300069499483698,3,LL,0.02,True,,
20173,2018,0.0,0.016300069499483698,3,LL,0.02,True,Oaxaca,San Juan Atepec
20174,2018,1.0,0.013610213982060793,3,ns,0.411,False,,
20174,2018,1.0,0.013610213982060793,3,ns,0.411,False,Oaxaca,Ánimas Trujano
20175,2018,0.0,0.01574390327270614,3,ns,0.148,False,,
20175,2018,0.0,0.01574390327270614,3,ns,0.148,False,Oaxaca,San Juan Bautista Atatlahuca
20176,2018,0.0,0.01620274040979763,3,LL,0.01,True,,
20176,2018,0.0,0.01620274040979763,3,LL,0.01,True,Oaxaca,San Juan Bautista Coixtlahuaca
20177,2018,8.0,0.012383755074051268,3,LL,0.001,True,,
20177,2018,8.0,0.012383755074051268,3,LL,0.001,True,Oaxaca,San Juan Bautista Cuicatlán
20178,2018,0.0,0.015618765871681185,3,ns,0.27,False,,
20178,2018,0.0,0.015618765871681185,3,ns,0.27,False,Oaxaca,San Juan Bautista Guelache
20179,2018,0.0,0.01581342405105333,3,ns,0.163,False,,
20179,2018,0.0,0.01581342405105333,3,ns,0.163,False,Oaxaca,San Juan Bautista Jayacatlán
20180,2018,0.0,0.016056746775268516,3,ns,0.192,False,,
20180,2018,0.0,0.016056746775268516,3,ns,0.192,False,Oaxaca,San Juan Bautista Lo de Soto
20181,2018,0.0,0.0163000694994837,3,LL,0.034,True,,
20181,2018,0.0,0.0163000694994837,3,LL,0.034,True,Oaxaca,San Juan Bautista Suchitepec
20182,2018,0.0,0.0163000694994837,3,ns,0.14,False,,
20182,2018,0.0,0.0163000694994837,3,ns,0.14,False,Oaxaca,San Juan Bautista Tlacoatzintepec
20183,2018,0.0,0.016245997782991437,3,LL,0.009,True,,
20183,2018,0.0,0.016245997782991437,3,LL,0.009,True,Oaxaca,San Juan Bautista Tlachichilco
20184,2018,37.0,-0.0015784927440945765,4,ns,0.177,False,Oaxaca,San Juan Bautista Tuxtepec
20185,2018,1.0,0.015636380384795007,3,LL,0.029,True,,
20185,2018,1.0,0.015636380384795007,3,LL,0.029,True,Oaxaca,San Juan Cacahuatepec
20186,2018,0.0,0.016300069499483705,3,LL,0.005,True,,
20186,2018,0.0,0.016300069499483705,3,LL,0.005,True,Oaxaca,San Juan Cieneguilla
20187,2018,0.0,0.015570101326838146,3,ns,0.234,False,,
20187,2018,0.0,0.015570101326838146,3,ns,0.234,False,Oaxaca,San Juan Coatzóspam
20188,2018,0.0,0.01623923881842991,3,LL,0.005,True,,
20188,2018,0.0,0.01623923881842991,3,LL,0.005,True,Oaxaca,San Juan Colorado
20189,2018,0.0,0.0163000694994837,3,ns,0.062,False,,
20189,2018,0.0,0.0163000694994837,3,ns,0.062,False,Oaxaca,San Juan Comaltepec
20190,2018,4.0,0.013549995028016472,3,ns,0.192,False,Oaxaca,San Juan Cotzocón
20191,2018,0.0,0.016300069499483698,3,LL,0.019,True,,
20191,2018,0.0,0.016300069499483698,3,LL,0.019,True,Oaxaca,San Juan Chicomezúchil
20192,2018,0.0,0.015326778602622965,3,ns,0.467,False,,
20192,2018,0.0,0.015326778602622965,3,ns,0.467,False,Oaxaca,San Juan Chilateca
20193,2018,0.0,0.015935085413160927,3,ns,0.071,False,,
20193,2018,0.0,0.015935085413160927,3,ns,0.071,False,Oaxaca,San Juan del Estado
20194,2018,0.0,0.016056746775268516,3,ns,0.195,False,,
20194,2018,0.0,0.016056746775268516,3,ns,0.195,False,Oaxaca,San Juan del Río
20195,2018,0.0,0.0163000694994837,3,ns,0.062,False,,
20195,2018,0.0,0.0163000694994837,3,ns,0.062,False,Oaxaca,San Juan Diuxi
20196,2018,0.0,0.0163000694994837,3,ns,0.143,False,,
20196,2018,0.0,0.0163000694994837,3,ns,0.143,False,Oaxaca,San Juan Evangelista Analco
20197,2018,0.0,0.014645474974820445,3,ns,0.446,False,,
20197,2018,0.0,0.014645474974820445,3,ns,0.446,False,Oaxaca,San Juan Guelavía
20198,2018,3.0,0.013621722462876386,3,ns,0.436,False,Oaxaca,San Juan Guichicovi
20199,2018,0.0,0.0163000694994837,3,ns,0.062,False,,
20199,2018,0.0,0.0163000694994837,3,ns,0.062,False,Oaxaca,San Juan Ihualtepec
20200,2018,0.0,0.016300069499483705,3,LL,0.005,True,,
20200,2018,0.0,0.016300069499483705,3,LL,0.005,True,Oaxaca,San Juan Juquila Mixes
20201,2018,0.0,0.016300069499483705,3,LL,0.005,True,,
20201,2018,0.0,0.016300069499483705,3,LL,0.005,True,Oaxaca,San Juan Juquila Vijanos
20202,2018,0.0,0.01616102794278931,3,LL,0.039,True,,
20202,2018,0.0,0.01616102794278931,3,LL,0.039,True,Oaxaca,San Juan Lachao
20203,2018,0.0,0.015716094961367257,3,ns,0.24,False,,
20203,2018,0.0,0.015716094961367257,3,ns,0.24,False,Oaxaca,San Juan Lachigalla
20204,2018,0.0,0.0163000694994837,3,ns,0.143,False,,
20204,2018,0.0,0.0163000694994837,3,ns,0.143,False,Oaxaca,San Juan Lajarcia
20205,2018,0.0,0.01581342405105333,3,ns,0.161,False,,
20205,2018,0.0,0.01581342405105333,3,ns,0.161,False,Oaxaca,San Juan Lalana
20206,2018,0.0,0.016008082230425477,3,ns,0.148,False,,
20206,2018,0.0,0.016008082230425477,3,ns,0.148,False,Oaxaca,San Juan de los Cués
20207,2018,0.0,0.015375443147466004,3,ns,0.153,False,,
20207,2018,0.0,0.015375443147466004,3,ns,0.153,False,Oaxaca,San Juan Mazatlán
20208,2018,0.0,0.015604861716011744,3,ns,0.182,False,,
20208,2018,0.0,0.015604861716011744,3,ns,0.182,False,Oaxaca,San Juan Mixtepec Distrito 08
20209,2018,0.0,0.016056746775268516,3,ns,0.195,False,,
20209,2018,0.0,0.016056746775268516,3,ns,0.195,False,Oaxaca,San Juan Mixtepec Distrito 26
20210,2018,0.0,0.016300069499483698,3,LL,0.019,True,,
20210,2018,0.0,0.016300069499483698,3,LL,0.019,True,Oaxaca,San Juan Ñumí
20211,2018,0.0,0.01602198638609492,3,ns,0.075,False,,
20211,2018,0.0,0.01602198638609492,3,ns,0.075,False,Oaxaca,San Juan Ozolotepec
20212,2018,0.0,0.016105411320111555,3,ns,0.111,False,,
20212,2018,0.0,0.016105411320111555,3,ns,0.111,False,Oaxaca,San Juan Petlapa
20213,2018,0.0,0.016105411320111555,3,ns,0.111,False,,
20213,2018,0.0,0.016105411320111555,3,ns,0.111,False,Oaxaca,San Juan Quiahije
20214,2018,0.0,0.016300069499483705,3,LL,0.005,True,,
20214,2018,0.0,0.016300069499483705,3,LL,0.005,True,Oaxaca,San Juan Quiotepec
20215,2018,0.0,0.015488993752099752,3,ns,0.255,False,,
20215,2018,0.0,0.015488993752099752,3,ns,0.255,False,Oaxaca,San Juan Sayultepec
20216,2018,0.0,0.0163000694994837,3,ns,0.062,False,,
20216,2018,0.0,0.0163000694994837,3,ns,0.062,False,Oaxaca,San Juan Tabaá
20217,2018,0.0,0.01581342405105333,3,ns,0.076,False,,
20217,2018,0.0,0.01581342405105333,3,ns,0.076,False,Oaxaca,San Juan Tamazola
20218,2018,0.0,0.0163000694994837,3,LL,0.034,True,,
20218,2018,0.0,0.0163000694994837,3,LL,0.034,True,Oaxaca,San Juan Teita
20219,2018,0.0,0.01602198638609492,3,ns,0.075,False,,
20219,2018,0.0,0.01602198638609492,3,ns,0.075,False,Oaxaca,San Juan Teitipac
20220,2018,0.0,0.015651208901576542,3,ns,0.215,False,,
20220,2018,0.0,0.015651208901576542,3,ns,0.215,False,Oaxaca,San Juan Tepeuxila
20221,2018,2.0,0.015130669700502655,3,ns,0.055,False,,
20221,2018,2.0,0.015130669700502655,3,ns,0.055,False,Oaxaca,San Juan Teposcolula
20222,2018,0.0,0.0163000694994837,3,ns,0.062,False,,
20222,2018,0.0,0.0163000694994837,3,ns,0.062,False,Oaxaca,San Juan Yaeé
20223,2018,0.0,0.0163000694994837,3,LL,0.034,True,,
20223,2018,0.0,0.0163000694994837,3,LL,0.034,True,Oaxaca,San Juan Yatzona
20224,2018,0.0,0.01520511724051537,3,ns,0.415,False,,
20224,2018,0.0,0.01520511724051537,3,ns,0.415,False,Oaxaca,San Juan Yucuita
20225,2018,0.0,0.016105411320111555,3,ns,0.111,False,,
20225,2018,0.0,0.016105411320111555,3,ns,0.111,False,Oaxaca,San Lorenzo
20226,2018,0.0,0.014645474974820445,3,ns,0.446,False,,
20226,2018,0.0,0.014645474974820445,3,ns,0.446,False,Oaxaca,San Lorenzo Albarradas
20227,2018,1.0,0.01549867975548297,3,ns,0.112,False,,
20227,2018,1.0,0.01549867975548297,3,ns,0.112,False,Oaxaca,San Lorenzo Cacaotepec
20228,2018,0.0,0.0163000694994837,3,LL,0.034,True,,
20228,2018,0.0,0.0163000694994837,3,LL,0.034,True,Oaxaca,San Lorenzo Cuaunecuiltitla
20229,2018,0.0,0.01597563920053012,3,ns,0.303,False,,
20229,2018,0.0,0.01597563920053012,3,ns,0.303,False,Oaxaca,San Lorenzo Texmelúcan
20230,2018,0.0,0.016056746775268516,3,ns,0.374,False,,
20230,2018,0.0,0.016056746775268516,3,ns,0.374,False,Oaxaca,San Lorenzo Victoria
20231,2018,0.0,0.0163000694994837,3,ns,0.062,False,,
20231,2018,0.0,0.0163000694994837,3,ns,0.062,False,Oaxaca,San Lucas Camotlán
20232,2018,0.0,0.01351923836559588,3,ns,0.495,False,Oaxaca,San Lucas Ojitlán
20233,2018,0.0,0.014353487705762226,3,ns,0.479,False,,
20233,2018,0.0,0.014353487705762226,3,ns,0.479,False,Oaxaca,San Lucas Quiaviní
20234,2018,0.0,0.015952465607747723,3,ns,0.09,False,,
20234,2018,0.0,0.015952465607747723,3,ns,0.09,False,Oaxaca,San Lucas Zoquiápam
20235,2018,0.0,0.01429941598926996,3,ns,0.358,False,,
20235,2018,0.0,0.01429941598926996,3,ns,0.358,False,Oaxaca,San Luis Amatlán
20236,2018,0.0,0.0163000694994837,3,LL,0.034,True,,
20236,2018,0.0,0.0163000694994837,3,LL,0.034,True,Oaxaca,San Marcial Ozolotepec
20237,2018,0.0,0.015272706886130699,3,ns,0.208,False,,
20237,2018,0.0,0.015272706886130699,3,ns,0.208,False,Oaxaca,San Marcos Arteaga
20238,2018,0.0,0.015570101326838146,3,ns,0.492,False,,
20238,2018,0.0,0.015570101326838146,3,ns,0.492,False,Oaxaca,San Martín de los Cansecos
20239,2018,0.0,0.016300069499483698,3,LL,0.019,True,,
20239,2018,0.0,0.016300069499483698,3,LL,0.019,True,Oaxaca,San Martín Huamelúlpam
20240,2018,0.0,0.014718471792085002,3,ns,0.485,False,,
20240,2018,0.0,0.014718471792085002,3,ns,0.485,False,Oaxaca,San Martín Itunyoso
20241,2018,0.0,0.01581342405105333,3,ns,0.279,False,,
20241,2018,0.0,0.01581342405105333,3,ns,0.279,False,Oaxaca,San Martín Lachilá
20242,2018,0.0,0.01581342405105333,3,ns,0.16,False,,
20242,2018,0.0,0.01581342405105333,3,ns,0.16,False,Oaxaca,San Martín Peras
20243,2018,0.0,0.01518773704592857,3,ns,0.28,False,,
20243,2018,0.0,0.01518773704592857,3,ns,0.28,False,Oaxaca,San Martín Tilcajete
20244,2018,0.0,0.016105411320111555,3,ns,0.111,False,,
20244,2018,0.0,0.016105411320111555,3,ns,0.111,False,Oaxaca,San Martín Toxpalan
20245,2018,0.0,0.0163000694994837,3,ns,0.062,False,,
20245,2018,0.0,0.0163000694994837,3,ns,0.062,False,Oaxaca,San Martín Zacatepec
20246,2018,0.0,0.0163000694994837,3,ns,0.143,False,,
20246,2018,0.0,0.0163000694994837,3,ns,0.143,False,Oaxaca,San Mateo Cajonos
20247,2018,0.0,0.016300069499483698,3,LL,0.019,True,,
20247,2018,0.0,0.016300069499483698,3,LL,0.019,True,Oaxaca,Capulálpam de Méndez
20248,2018,0.0,0.009324818071981746,3,ns,0.228,False,,
20248,2018,0.0,0.009324818071981746,3,ns,0.228,False,Oaxaca,San Mateo del Mar
20249,2018,0.0,0.015813424051053335,3,ns,0.279,False,,
20249,2018,0.0,0.015813424051053335,3,ns,0.279,False,Oaxaca,San Mateo Yoloxochitlán
20250,2018,0.0,0.015326778602622965,3,ns,0.335,False,,
20250,2018,0.0,0.015326778602622965,3,ns,0.335,False,Oaxaca,San Mateo Etlatongo
20251,2018,0.0,0.0162189619247453,3,LL,0.042,True,,
20251,2018,0.0,0.0162189619247453,3,LL,0.042,True,Oaxaca,San Mateo Nejápam
20252,2018,0.0,0.0163000694994837,3,LL,0.01,True,,
20252,2018,0.0,0.0163000694994837,3,LL,0.01,True,Oaxaca,San Mateo Peñasco
20253,2018,0.0,0.014840133154192593,3,ns,0.384,False,,
20253,2018,0.0,0.014840133154192593,3,ns,0.384,False,Oaxaca,San Mateo Piñas
20254,2018,1.0,0.015813424051053335,3,LL,0.001,True,,
20254,2018,1.0,0.015813424051053335,3,LL,0.001,True,Oaxaca,San Mateo Río Hondo
20255,2018,0.0,0.016300069499483705,3,LL,0.005,True,,
20255,2018,0.0,0.016300069499483705,3,LL,0.005,True,Oaxaca,San Mateo Sindihui
20256,2018,0.0,0.0163000694994837,3,LL,0.033,True,,
20256,2018,0.0,0.0163000694994837,3,LL,0.033,True,Oaxaca,San Mateo Tlapiltepec
20257,2018,0.0,0.016300069499483698,3,LL,0.019,True,,
20257,2018,0.0,0.016300069499483698,3,LL,0.019,True,Oaxaca,San Melchor Betaza
20258,2018,0.0,0.0163000694994837,3,LL,0.003,True,,
20258,2018,0.0,0.0163000694994837,3,LL,0.003,True,Oaxaca,San Miguel Achiutla
20259,2018,0.0,0.016300069499483698,3,LL,0.019,True,,
20259,2018,0.0,0.016300069499483698,3,LL,0.019,True,Oaxaca,San Miguel Ahuehuetitlán
20260,2018,0.0,0.016300069499483698,3,LL,0.019,True,,
20260,2018,0.0,0.016300069499483698,3,LL,0.019,True,Oaxaca,San Miguel Aloápam
20261,2018,0.0,0.015503740583870376,3,ns,0.095,False,,
20261,2018,0.0,0.015503740583870376,3,ns,0.095,False,Oaxaca,San Miguel Amatitlán
20262,2018,0.0,0.016300069499483705,3,LL,0.005,True,,
20262,2018,0.0,0.016300069499483705,3,LL,0.005,True,Oaxaca,San Miguel Amatlán
20263,2018,0.0,0.013461304383639879,3,ns,0.462,False,,
20263,2018,0.0,0.013461304383639879,3,ns,0.462,False,Oaxaca,San Miguel Coatlán
20264,2018,0.0,0.015424107692309038,3,ns,0.315,False,,
20264,2018,0.0,0.015424107692309038,3,ns,0.315,False,Oaxaca,San Miguel Chicahua
20265,2018,0.0,0.013241155252207096,3,ns,0.477,False,,
20265,2018,0.0,0.013241155252207096,3,ns,0.477,False,Oaxaca,San Miguel Chimalapa
20266,2018,0.0,0.015326778602622965,3,ns,0.335,False,,
20266,2018,0.0,0.015326778602622965,3,ns,0.335,False,Oaxaca,San Miguel del Puerto
20267,2018,0.0,0.0163000694994837,3,ns,0.061,False,,
20267,2018,0.0,0.0163000694994837,3,ns,0.061,False,Oaxaca,San Miguel del Río
20268,2018,1.0,0.015105249386020014,3,ns,0.492,False,,
20268,2018,1.0,0.015105249386020014,3,ns,0.492,False,Oaxaca,San Miguel Ejutla
20269,2018,0.0,0.015882944829400527,3,ns,0.106,False,,
20269,2018,0.0,0.015882944829400527,3,ns,0.106,False,Oaxaca,San Miguel el Grande
20270,2018,0.0,0.015521436781995112,3,ns,0.295,False,,
20270,2018,0.0,0.015521436781995112,3,ns,0.295,False,Oaxaca,San Miguel Huautla
