,CVEGEO,year,state,municipality,crime_count
14169,21195,2020,Puebla,Vicente Guerrero,0
14170,21196,2020,Puebla,Xayacatlán de Bravo,0
14171,21197,2020,Puebla,Xicotepec,21
14172,21198,2020,Puebla,Xicotlán,0
14173,21199,2020,Puebla,Xiutetelco,4
14174,21200,2020,Puebla,Xochiapulco,0
14175,21201,2020,Puebla,Xochiltepec,0
14176,21202,2020,Puebla,Xochitlán de Vicente Suárez,0
14177,21203,2020,Puebla,Xochitlán Todos Santos,0
14178,21204,2020,Puebla,Yaonáhuac,0
14179,21205,2020,Puebla,Yehualtepec,0
14180,21206,2020,Puebla,Zacapala,0
14181,21207,2020,Puebla,Zacapoaxtla,4
14182,21208,2020,Puebla,Zacatlán,5
14183,21209,2020,Puebla,Zapotitlán,2
14184,21210,2020,Puebla,Zapotitlán de Méndez,1
14185,21211,2020,Puebla,Zaragoza,2
14186,21212,2020,Puebla,Zautla,0
14187,21213,2020,Puebla,Zihuateutla,0
14188,21214,2020,Puebla,Zinacatepec,5
14189,21215,2020,Puebla,Zongozotla,0
14190,21216,2020,Puebla,Zoquiapan,0
14191,21217,2020,Puebla,Zoquitlán,0
14192,22001,2020,Querétaro,Amealco de Bonfil,15
14193,22002,2020,Querétaro,Pinal de Amoles,0
14194,22003,2020,Querétaro,Arroyo Seco,0
14195,22004,2020,Querétaro,Cadereyta de Montes,18
14196,22005,2020,Querétaro,Colón,35
14197,22006,2020,Querétaro,Corregidora,85
14198,22007,2020,Querétaro,Ezequiel Montes,23
14199,22008,2020,Querétaro,Huimilpan,14
14200,22009,2020,Querétaro,Jalpan de Serra,13
14201,22010,2020,Querétaro,Landa de Matamoros,1
14202,22011,2020,Querétaro,El Marqués,163
14203,22012,2020,Querétaro,Pedro Escobedo,36
14204,22013,2020,Querétaro,Peñamiller,4
14205,22014,2020,Querétaro,Querétaro,725
14206,22015,2020,Querétaro,San Joaquín,2
14207,22016,2020,Querétaro,San Juan del Río,256
14208,22017,2020,Querétaro,Tequisquiapan,49
14209,22018,2020,Querétaro,Tolimán,4
14210,23001,2020,Quintana Roo,Cozumel,67
14211,23002,2020,Quintana Roo,Felipe Carrillo Puerto,32
14212,23003,2020,Quintana Roo,Isla Mujeres,33
14213,23004,2020,Quintana Roo,Othón P. Blanco,284
14214,23005,2020,Quintana Roo,Benito Juárez,488
14215,23006,2020,Quintana Roo,José María Morelos,4
14216,23007,2020,Quintana Roo,Lázaro Cárdenas,6
14217,23008,2020,Quintana Roo,Solidaridad,363
14218,23009,2020,Quintana Roo,Tulum,61
14219,23010,2020,Quintana Roo,Bacalar,17
14220,23011,2020,Quintana Roo,Puerto Morelos,24
14221,24001,2020,San Luis Potosí,Ahualulco,3
14222,24002,2020,San Luis Potosí,Alaquines,1
14223,24003,2020,San Luis Potosí,Aquismón,3
14224,24004,2020,San Luis Potosí,Armadillo de los Infante,0
14225,24005,2020,San Luis Potosí,Cárdenas,5
14226,24006,2020,San Luis Potosí,Catorce,1
14227,24007,2020,San Luis Potosí,Cedral,2
14228,24008,2020,San Luis Potosí,Cerritos,1
14229,24009,2020,San Luis Potosí,Cerro de San Pedro,1
14230,24010,2020,San Luis Potosí,Ciudad del Maíz,2
14231,24011,2020,San Luis Potosí,Ciudad Fernández,9
14232,24012,2020,San Luis Potosí,Tancanhuitz,0
14233,24013,2020,San Luis Potosí,Ciudad Valles,184
14234,24014,2020,San Luis Potosí,Coxcatlán,1
14235,24015,2020,San Luis Potosí,Charcas,3
14236,24016,2020,San Luis Potosí,Ebano,13
14237,24017,2020,San Luis Potosí,Guadalcázar,10
14238,24018,2020,San Luis Potosí,Huehuetlán,0
14239,24019,2020,San Luis Potosí,Lagunillas,1
14240,24020,2020,San Luis Potosí,Matehuala,61
14241,24021,2020,San Luis Potosí,Mexquitic de Carmona,4
14242,24022,2020,San Luis Potosí,Moctezuma,1
14243,24023,2020,San Luis Potosí,Rayón,1
14244,24024,2020,San Luis Potosí,Rioverde,41
14245,24025,2020,San Luis Potosí,Salinas,20
14246,24026,2020,San Luis Potosí,San Antonio,0
14247,24027,2020,San Luis Potosí,San Ciro de Acosta,4
14248,24028,2020,San Luis Potosí,San Luis Potosí,761
14249,24029,2020,San Luis Potosí,San Martín Chalchicuautla,2
14250,24030,2020,San Luis Potosí,San Nicolás Tolentino,1
14251,24031,2020,San Luis Potosí,Santa Catarina,0
14252,24032,2020,San Luis Potosí,Santa María del Río,4
14253,24033,2020,San Luis Potosí,Santo Domingo,1
14254,24034,2020,San Luis Potosí,San Vicente Tancuayalab,5
14255,24035,2020,San Luis Potosí,Soledad de Graciano Sánchez,212
14256,24036,2020,San Luis Potosí,Tamasopo,5
14257,24037,2020,San Luis Potosí,Tamazunchale,38
14258,24038,2020,San Luis Potosí,Tampacán,6
14259,24039,2020,San Luis Potosí,Tampamolón Corona,1
14260,24040,2020,San Luis Potosí,Tamuín,32
14261,24041,2020,San Luis Potosí,Tanlajás,1
14262,24042,2020,San Luis Potosí,Tanquián de Escobedo,3
14263,24043,2020,San Luis Potosí,Tierra Nueva,0
14264,24044,2020,San Luis Potosí,Vanegas,1
14265,24045,2020,San Luis Potosí,Venado,1
14266,24046,2020,San Luis Potosí,Villa de Arriaga,1
14267,24047,2020,San Luis Potosí,Villa de Guadalupe,1
14268,24048,2020,San Luis Potosí,Villa de la Paz,0
14269,24049,2020,San Luis Potosí,Villa de Ramos,3
14270,24050,2020,San Luis Potosí,Villa de Reyes,19
14271,24051,2020,San Luis Potosí,Villa Hidalgo,4
14272,24052,2020,San Luis Potosí,Villa Juárez,0
14273,24053,2020,San Luis Potosí,Axtla de Terrazas,4
14274,24054,2020,San Luis Potosí,Xilitla,10
14275,24055,2020,San Luis Potosí,Zaragoza,1
14276,24056,2020,San Luis Potosí,Villa de Arista,12
14277,24057,2020,San Luis Potosí,Matlapa,6
14278,24058,2020,San Luis Potosí,El Naranjo,11
14279,24059,2020,,,0
14280,25001,2020,Sinaloa,Ahome,122
14281,25002,2020,Sinaloa,Angostura,2
14282,25003,2020,Sinaloa,Badiraguato,0
14283,25004,2020,Sinaloa,Concordia,2
14284,25005,2020,Sinaloa,Cosalá,0
14285,25006,2020,Sinaloa,Culiacán,138
14286,25007,2020,Sinaloa,Choix,0
14287,25008,2020,Sinaloa,Elota,5
14288,25009,2020,Sinaloa,Escuinapa,7
14289,25010,2020,Sinaloa,El Fuerte,4
14290,25011,2020,Sinaloa,Guasave,10
14291,25012,2020,Sinaloa,Mazatlán,126
14292,25013,2020,Sinaloa,Mocorito,3
14293,25014,2020,Sinaloa,Rosario,2
14294,25015,2020,Sinaloa,Salvador Alvarado,12
14295,25016,2020,Sinaloa,San Ignacio,2
14296,25017,2020,Sinaloa,Sinaloa,4
14297,25018,2020,Sinaloa,Navolato,6
14298,25019,2020,,,0
14299,25020,2020,,,0
14300,26001,2020,Sonora,Aconchi,0
14301,26002,2020,Sonora,Agua Prieta,8
14302,26003,2020,Sonora,Alamos,3
14303,26004,2020,Sonora,Altar,3
14304,26005,2020,Sonora,Arivechi,1
14305,26006,2020,Sonora,Arizpe,0
14306,26007,2020,Sonora,Atil,0
14307,26008,2020,Sonora,Bacadéhuachi,0
14308,26009,2020,Sonora,Bacanora,0
14309,26010,2020,Sonora,Bacerac,0
14310,26011,2020,Sonora,Bacoachi,0
14311,26012,2020,Sonora,Bácum,22
14312,26013,2020,Sonora,Banámichi,0
14313,26014,2020,Sonora,Baviácora,4
14314,26015,2020,Sonora,Bavispe,1
14315,26016,2020,Sonora,Benjamín Hill,5
14316,26017,2020,Sonora,Caborca,263
14317,26018,2020,Sonora,Cajeme,322
14318,26019,2020,Sonora,Cananea,1
14319,26020,2020,Sonora,Carbó,0
14320,26021,2020,Sonora,La Colorada,0
14321,26022,2020,Sonora,Cucurpe,3
14322,26023,2020,Sonora,Cumpas,0
14323,26024,2020,Sonora,Divisaderos,0
14324,26025,2020,Sonora,Empalme,17
14325,26026,2020,Sonora,Etchojoa,11
14326,26027,2020,Sonora,Fronteras,0
14327,26028,2020,Sonora,Granados,0
14328,26029,2020,Sonora,Guaymas,53
14329,26030,2020,Sonora,Hermosillo,1416
14330,26031,2020,Sonora,Huachinera,0
14331,26032,2020,Sonora,Huásabas,0
14332,26033,2020,Sonora,Huatabampo,5
14333,26034,2020,Sonora,Huépac,0
14334,26035,2020,Sonora,Imuris,6
14335,26036,2020,Sonora,Magdalena,8
14336,26037,2020,Sonora,Mazatán,0
14337,26038,2020,Sonora,Moctezuma,3
14338,26039,2020,Sonora,Naco,0
14339,26040,2020,Sonora,Nácori Chico,0
14340,26041,2020,Sonora,Nacozari de García,1
14341,26042,2020,Sonora,Navojoa,15
14342,26043,2020,Sonora,Nogales,56
14343,26044,2020,Sonora,Onavas,0
14344,26045,2020,Sonora,Opodepe,6
14345,26046,2020,Sonora,Oquitoa,1
14346,26047,2020,Sonora,Pitiquito,6
14347,26048,2020,Sonora,Puerto Peñasco,44
14348,26049,2020,Sonora,Quiriego,0
14349,26050,2020,Sonora,Rayón,0
14350,26051,2020,Sonora,Rosario,0
14351,26052,2020,Sonora,Sahuaripa,0
14352,26053,2020,Sonora,San Felipe de Jesús,0
14353,26054,2020,Sonora,San Javier,0
14354,26055,2020,Sonora,San Luis Río Colorado,510
14355,26056,2020,Sonora,San Miguel de Horcasitas,0
14356,26057,2020,Sonora,San Pedro de la Cueva,0
14357,26058,2020,Sonora,Santa Ana,14
14358,26059,2020,Sonora,Santa Cruz,0
14359,26060,2020,Sonora,Sáric,0
14360,26061,2020,Sonora,Soyopa,1
14361,26062,2020,Sonora,Suaqui Grande,2
14362,26063,2020,Sonora,Tepache,0
14363,26064,2020,Sonora,Trincheras,0
14364,26065,2020,Sonora,Tubutama,1
14365,26066,2020,Sonora,Ures,12
14366,26067,2020,Sonora,Villa Hidalgo,0
14367,26068,2020,Sonora,Villa Pesqueira,0
14368,26069,2020,Sonora,Yécora,0
14369,26070,2020,Sonora,General Plutarco Elías Calles,3
14370,26071,2020,Sonora,Benito Juárez,10
14371,26072,2020,Sonora,San Ignacio Río Muerto,4
14372,27001,2020,Tabasco,Balancán,6
14373,27002,2020,Tabasco,Cárdenas,23
14374,27003,2020,Tabasco,Centla,6
14375,27004,2020,Tabasco,Centro,207
14376,27005,2020,Tabasco,Comalcalco,22
14377,27006,2020,Tabasco,Cunduacán,11
14378,27007,2020,Tabasco,Emiliano Zapata,2
14379,27008,2020,Tabasco,Huimanguillo,9
14380,27009,2020,Tabasco,Jalapa,2
14381,27010,2020,Tabasco,Jalpa de Méndez,8
14382,27011,2020,Tabasco,Jonuta,0
14383,27012,2020,Tabasco,Macuspana,14
14384,27013,2020,Tabasco,Nacajuca,7
14385,27014,2020,Tabasco,Paraíso,15
14386,27015,2020,Tabasco,Tacotalpa,3
14387,27016,2020,Tabasco,Teapa,10
14388,27017,2020,Tabasco,Tenosique,5
14389,28001,2020,Tamaulipas,Abasolo,0
14390,28002,2020,Tamaulipas,Aldama,3
14391,28003,2020,Tamaulipas,Altamira,13
14392,28004,2020,Tamaulipas,Antiguo Morelos,0
14393,28005,2020,Tamaulipas,Burgos,0
14394,28006,2020,Tamaulipas,Bustamante,0
14395,28007,2020,Tamaulipas,Camargo,1
14396,28008,2020,Tamaulipas,Casas,0
14397,28009,2020,Tamaulipas,Ciudad Madero,18
14398,28010,2020,Tamaulipas,Cruillas,0
14399,28011,2020,Tamaulipas,Gómez Farías,0
14400,28012,2020,Tamaulipas,González,1
14401,28013,2020,Tamaulipas,Güémez,1
14402,28014,2020,Tamaulipas,Guerrero,1
14403,28015,2020,Tamaulipas,Gustavo Díaz Ordaz,1
14404,28016,2020,Tamaulipas,Hidalgo,1
14405,28017,2020,Tamaulipas,Jaumave,1
14406,28018,2020,Tamaulipas,Jiménez,0
14407,28019,2020,Tamaulipas,Llera,0
14408,28020,2020,Tamaulipas,Mainero,0
14409,28021,2020,Tamaulipas,El Mante,7
14410,28022,2020,Tamaulipas,Matamoros,51
14411,28023,2020,Tamaulipas,Méndez,0
14412,28024,2020,Tamaulipas,Mier,1
14413,28025,2020,Tamaulipas,Miguel Alemán,3
14414,28026,2020,Tamaulipas,Miquihuana,0
14415,28027,2020,Tamaulipas,Nuevo Laredo,27
14416,28028,2020,Tamaulipas,Nuevo Morelos,0
14417,28029,2020,Tamaulipas,Ocampo,1
14418,28030,2020,Tamaulipas,Padilla,1
14419,28031,2020,Tamaulipas,Palmillas,0
14420,28032,2020,Tamaulipas,Reynosa,71
14421,28033,2020,Tamaulipas,Río Bravo,5
14422,28034,2020,Tamaulipas,San Carlos,0
14423,28035,2020,Tamaulipas,San Fernando,5
14424,28036,2020,Tamaulipas,San Nicolás,0
14425,28037,2020,Tamaulipas,Soto la Marina,2
14426,28038,2020,Tamaulipas,Tampico,59
14427,28039,2020,Tamaulipas,Tula,1
14428,28040,2020,Tamaulipas,Valle Hermoso,1
14429,28041,2020,Tamaulipas,Victoria,102
14430,28042,2020,Tamaulipas,Villagrán,1
14431,28043,2020,Tamaulipas,Xicoténcatl,4
14432,29001,2020,Tlaxcala,Amaxac de Guerrero,1
14433,29002,2020,Tlaxcala,Apetatitlán de Antonio Carvajal,2
14434,29003,2020,Tlaxcala,Atlangatepec,0
14435,29004,2020,Tlaxcala,Atltzayanca,0
14436,29005,2020,Tlaxcala,Apizaco,27
14437,29006,2020,Tlaxcala,Calpulalpan,18
14438,29007,2020,Tlaxcala,El Carmen Tequexquitla,2
14439,29008,2020,Tlaxcala,Cuapiaxtla,0
14440,29009,2020,Tlaxcala,Cuaxomulco,0
14441,29010,2020,Tlaxcala,Chiautempan,26
14442,29011,2020,Tlaxcala,Muñoz de Domingo Arenas,1
14443,29012,2020,Tlaxcala,Españita,1
14444,29013,2020,Tlaxcala,Huamantla,11
14445,29014,2020,Tlaxcala,Hueyotlipan,2
14446,29015,2020,Tlaxcala,Ixtacuixtla de Mariano Matamoros,5
14447,29016,2020,Tlaxcala,Ixtenco,0
14448,29017,2020,Tlaxcala,Mazatecochco de José María Morelos,0
14449,29018,2020,Tlaxcala,Contla de Juan Cuamatzi,2
14450,29019,2020,Tlaxcala,Tepetitla de Lardizábal,1
14451,29020,2020,Tlaxcala,Sanctórum de Lázaro Cárdenas,0
14452,29021,2020,Tlaxcala,Nanacamilpa de Mariano Arista,2
14453,29022,2020,Tlaxcala,Acuamanala de Miguel Hidalgo,0
14454,29023,2020,Tlaxcala,Natívitas,1
14455,29024,2020,Tlaxcala,Panotla,0
14456,29025,2020,Tlaxcala,San Pablo del Monte,20
14457,29026,2020,Tlaxcala,Santa Cruz Tlaxcala,0
14458,29027,2020,Tlaxcala,Tenancingo,1
14459,29028,2020,Tlaxcala,Teolocholco,1
14460,29029,2020,Tlaxcala,Tepeyanco,1
14461,29030,2020,Tlaxcala,Terrenate,0
14462,29031,2020,Tlaxcala,Tetla de la Solidaridad,7
14463,29032,2020,Tlaxcala,Tetlatlahuca,0
14464,29033,2020,Tlaxcala,Tlaxcala,61
14465,29034,2020,Tlaxcala,Tlaxco,6
14466,29035,2020,Tlaxcala,Tocatlán,0
14467,29036,2020,Tlaxcala,Totolac,4
14468,29037,2020,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,0
14469,29038,2020,Tlaxcala,Tzompantepec,2
14470,29039,2020,Tlaxcala,Xaloztoc,1
14471,29040,2020,Tlaxcala,Xaltocan,2
14472,29041,2020,Tlaxcala,Papalotla de Xicohténcatl,9
14473,29042,2020,Tlaxcala,Xicohtzinco,8
14474,29043,2020,Tlaxcala,Yauhquemehcan,3
14475,29044,2020,Tlaxcala,Zacatelco,16
14476,29045,2020,Tlaxcala,Benito Juárez,0
14477,29046,2020,Tlaxcala,Emiliano Zapata,0
14478,29047,2020,Tlaxcala,Lázaro Cárdenas,0
14479,29048,2020,Tlaxcala,La Magdalena Tlaltelulco,5
14480,29049,2020,Tlaxcala,San Damián Texóloc,0
14481,29050,2020,Tlaxcala,San Francisco Tetlanohcan,1
14482,29051,2020,Tlaxcala,San Jerónimo Zacualpan,0
14483,29052,2020,Tlaxcala,San José Teacalco,0
14484,29053,2020,Tlaxcala,San Juan Huactzinco,1
14485,29054,2020,Tlaxcala,San Lorenzo Axocomanitla,0
14486,29055,2020,Tlaxcala,San Lucas Tecopilco,0
14487,29056,2020,Tlaxcala,Santa Ana Nopalucan,0
14488,29057,2020,Tlaxcala,Santa Apolonia Teacalco,0
14489,29058,2020,Tlaxcala,Santa Catarina Ayometla,2
14490,29059,2020,Tlaxcala,Santa Cruz Quilehtla,2
14491,29060,2020,Tlaxcala,Santa Isabel Xiloxoxtla,0
14492,30001,2020,Veracruz de Ignacio de la Llave,Acajete,0
14493,30002,2020,Veracruz de Ignacio de la Llave,Acatlán,0
14494,30003,2020,Veracruz de Ignacio de la Llave,Acayucan,21
14495,30004,2020,Veracruz de Ignacio de la Llave,Actopan,4
14496,30005,2020,Veracruz de Ignacio de la Llave,Acula,0
14497,30006,2020,Veracruz de Ignacio de la Llave,Acultzingo,0
14498,30007,2020,Veracruz de Ignacio de la Llave,Camarón de Tejeda,1
14499,30008,2020,Veracruz de Ignacio de la Llave,Alpatláhuac,1
14500,30009,2020,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,1
14501,30010,2020,Veracruz de Ignacio de la Llave,Altotonga,7
14502,30011,2020,Veracruz de Ignacio de la Llave,Alvarado,5
14503,30012,2020,Veracruz de Ignacio de la Llave,Amatitlán,0
14504,30013,2020,Veracruz de Ignacio de la Llave,Naranjos Amatlán,0
14505,30014,2020,Veracruz de Ignacio de la Llave,Amatlán de los Reyes,3
14506,30015,2020,Veracruz de Ignacio de la Llave,Angel R. Cabada,2
14507,30016,2020,Veracruz de Ignacio de la Llave,La Antigua,8
14508,30017,2020,Veracruz de Ignacio de la Llave,Apazapan,0
14509,30018,2020,Veracruz de Ignacio de la Llave,Aquila,0
14510,30019,2020,Veracruz de Ignacio de la Llave,Astacinga,0
14511,30020,2020,Veracruz de Ignacio de la Llave,Atlahuilco,0
14512,30021,2020,Veracruz de Ignacio de la Llave,Atoyac,4
14513,30022,2020,Veracruz de Ignacio de la Llave,Atzacan,1
14514,30023,2020,Veracruz de Ignacio de la Llave,Atzalan,5
14515,30024,2020,Veracruz de Ignacio de la Llave,Tlaltetela,2
14516,30025,2020,Veracruz de Ignacio de la Llave,Ayahualulco,1
14517,30026,2020,Veracruz de Ignacio de la Llave,Banderilla,3
14518,30027,2020,Veracruz de Ignacio de la Llave,Benito Juárez,0
14519,30028,2020,Veracruz de Ignacio de la Llave,Boca del Río,34
14520,30029,2020,Veracruz de Ignacio de la Llave,Calcahualco,1
14521,30030,2020,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,4
14522,30031,2020,Veracruz de Ignacio de la Llave,Carrillo Puerto,0
14523,30032,2020,Veracruz de Ignacio de la Llave,Catemaco,7
14524,30033,2020,Veracruz de Ignacio de la Llave,Cazones de Herrera,1
14525,30034,2020,Veracruz de Ignacio de la Llave,Cerro Azul,1
14526,30035,2020,Veracruz de Ignacio de la Llave,Citlaltépetl,0
14527,30036,2020,Veracruz de Ignacio de la Llave,Coacoatzintla,2
14528,30037,2020,Veracruz de Ignacio de la Llave,Coahuitlán,0
14529,30038,2020,Veracruz de Ignacio de la Llave,Coatepec,31
14530,30039,2020,Veracruz de Ignacio de la Llave,Coatzacoalcos,43
14531,30040,2020,Veracruz de Ignacio de la Llave,Coatzintla,6
14532,30041,2020,Veracruz de Ignacio de la Llave,Coetzala,0
14533,30042,2020,Veracruz de Ignacio de la Llave,Colipa,1
14534,30043,2020,Veracruz de Ignacio de la Llave,Comapa,0
14535,30044,2020,Veracruz de Ignacio de la Llave,Córdoba,35
14536,30045,2020,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,8
14537,30046,2020,Veracruz de Ignacio de la Llave,Cosautlán de Carvajal,0
14538,30047,2020,Veracruz de Ignacio de la Llave,Coscomatepec,2
14539,30048,2020,Veracruz de Ignacio de la Llave,Cosoleacaque,9
14540,30049,2020,Veracruz de Ignacio de la Llave,Cotaxtla,105
14541,30050,2020,Veracruz de Ignacio de la Llave,Coxquihui,1
14542,30051,2020,Veracruz de Ignacio de la Llave,Coyutla,1
14543,30052,2020,Veracruz de Ignacio de la Llave,Cuichapa,0
14544,30053,2020,Veracruz de Ignacio de la Llave,Cuitláhuac,0
14545,30054,2020,Veracruz de Ignacio de la Llave,Chacaltianguis,0
14546,30055,2020,Veracruz de Ignacio de la Llave,Chalma,0
14547,30056,2020,Veracruz de Ignacio de la Llave,Chiconamel,1
14548,30057,2020,Veracruz de Ignacio de la Llave,Chiconquiaco,1
14549,30058,2020,Veracruz de Ignacio de la Llave,Chicontepec,1
14550,30059,2020,Veracruz de Ignacio de la Llave,Chinameca,0
14551,30060,2020,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,1
14552,30061,2020,Veracruz de Ignacio de la Llave,Las Choapas,10
14553,30062,2020,Veracruz de Ignacio de la Llave,Chocamán,5
14554,30063,2020,Veracruz de Ignacio de la Llave,Chontla,1
14555,30064,2020,Veracruz de Ignacio de la Llave,Chumatlán,0
14556,30065,2020,Veracruz de Ignacio de la Llave,Emiliano Zapata,8
14557,30066,2020,Veracruz de Ignacio de la Llave,Espinal,4
14558,30067,2020,Veracruz de Ignacio de la Llave,Filomeno Mata,0
14559,30068,2020,Veracruz de Ignacio de la Llave,Fortín,6
14560,30069,2020,Veracruz de Ignacio de la Llave,Gutiérrez Zamora,8
14561,30070,2020,Veracruz de Ignacio de la Llave,Hidalgotitlán,0
14562,30071,2020,Veracruz de Ignacio de la Llave,Huatusco,7
14563,30072,2020,Veracruz de Ignacio de la Llave,Huayacocotla,3
14564,30073,2020,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,2
14565,30074,2020,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc,0
14566,30075,2020,Veracruz de Ignacio de la Llave,Ignacio de la Llave,0
14567,30076,2020,Veracruz de Ignacio de la Llave,Ilamatlán,0
14568,30077,2020,Veracruz de Ignacio de la Llave,Isla,7
14569,30078,2020,Veracruz de Ignacio de la Llave,Ixcatepec,0
14570,30079,2020,Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,2
14571,30080,2020,Veracruz de Ignacio de la Llave,Ixhuatlán del Café,0
14572,30081,2020,Veracruz de Ignacio de la Llave,Ixhuatlancillo,0
14573,30082,2020,Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste,1
14574,30083,2020,Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,2
14575,30084,2020,Veracruz de Ignacio de la Llave,Ixmatlahuacan,0
14576,30085,2020,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,1
14577,30086,2020,Veracruz de Ignacio de la Llave,Jalacingo,2
14578,30087,2020,Veracruz de Ignacio de la Llave,Xalapa,196
14579,30088,2020,Veracruz de Ignacio de la Llave,Jalcomulco,1
14580,30089,2020,Veracruz de Ignacio de la Llave,Jáltipan,2
14581,30090,2020,Veracruz de Ignacio de la Llave,Jamapa,0
14582,30091,2020,Veracruz de Ignacio de la Llave,Jesús Carranza,5
14583,30092,2020,Veracruz de Ignacio de la Llave,Xico,2
14584,30093,2020,Veracruz de Ignacio de la Llave,Jilotepec,3
14585,30094,2020,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,3
14586,30095,2020,Veracruz de Ignacio de la Llave,Juchique de Ferrer,0
14587,30096,2020,Veracruz de Ignacio de la Llave,Landero y Coss,0
14588,30097,2020,Veracruz de Ignacio de la Llave,Lerdo de Tejada,0
14589,30098,2020,Veracruz de Ignacio de la Llave,Magdalena,0
14590,30099,2020,Veracruz de Ignacio de la Llave,Maltrata,0
14591,30100,2020,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,0
14592,30101,2020,Veracruz de Ignacio de la Llave,Mariano Escobedo,5
14593,30102,2020,Veracruz de Ignacio de la Llave,Martínez de la Torre,31
14594,30103,2020,Veracruz de Ignacio de la Llave,Mecatlán,0
14595,30104,2020,Veracruz de Ignacio de la Llave,Mecayapan,0
14596,30105,2020,Veracruz de Ignacio de la Llave,Medellín de Bravo,2
14597,30106,2020,Veracruz de Ignacio de la Llave,Miahuatlán,0
14598,30107,2020,Veracruz de Ignacio de la Llave,Las Minas,0
14599,30108,2020,Veracruz de Ignacio de la Llave,Minatitlán,15
14600,30109,2020,Veracruz de Ignacio de la Llave,Misantla,3
14601,30110,2020,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,0
14602,30111,2020,Veracruz de Ignacio de la Llave,Moloacán,4
14603,30112,2020,Veracruz de Ignacio de la Llave,Naolinco,4
14604,30113,2020,Veracruz de Ignacio de la Llave,Naranjal,1
14605,30114,2020,Veracruz de Ignacio de la Llave,Nautla,4
14606,30115,2020,Veracruz de Ignacio de la Llave,Nogales,9
14607,30116,2020,Veracruz de Ignacio de la Llave,Oluta,1
14608,30117,2020,Veracruz de Ignacio de la Llave,Omealca,0
14609,30118,2020,Veracruz de Ignacio de la Llave,Orizaba,37
14610,30119,2020,Veracruz de Ignacio de la Llave,Otatitlán,0
14611,30120,2020,Veracruz de Ignacio de la Llave,Oteapan,0
14612,30121,2020,Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas,1
14613,30122,2020,Veracruz de Ignacio de la Llave,Pajapan,0
14614,30123,2020,Veracruz de Ignacio de la Llave,Pánuco,4
14615,30124,2020,Veracruz de Ignacio de la Llave,Papantla,41
14616,30125,2020,Veracruz de Ignacio de la Llave,Paso del Macho,5
14617,30126,2020,Veracruz de Ignacio de la Llave,Paso de Ovejas,0
14618,30127,2020,Veracruz de Ignacio de la Llave,La Perla,5
14619,30128,2020,Veracruz de Ignacio de la Llave,Perote,13
14620,30129,2020,Veracruz de Ignacio de la Llave,Platón Sánchez,2
14621,30130,2020,Veracruz de Ignacio de la Llave,Playa Vicente,1
14622,30131,2020,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,23
14623,30132,2020,Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,2
14624,30133,2020,Veracruz de Ignacio de la Llave,Pueblo Viejo,0
14625,30134,2020,Veracruz de Ignacio de la Llave,Puente Nacional,2
14626,30135,2020,Veracruz de Ignacio de la Llave,Rafael Delgado,4
14627,30136,2020,Veracruz de Ignacio de la Llave,Rafael Lucio,0
14628,30137,2020,Veracruz de Ignacio de la Llave,Los Reyes,0
14629,30138,2020,Veracruz de Ignacio de la Llave,Río Blanco,5
14630,30139,2020,Veracruz de Ignacio de la Llave,Saltabarranca,2
14631,30140,2020,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,0
14632,30141,2020,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,8
14633,30142,2020,Veracruz de Ignacio de la Llave,San Juan Evangelista,4
